Customer ID,Age,Annual Income,Family Size,Education,Marital Status,Gender,Spending Score,Profession,Work Experience
2118,60,62905.0,1,2n Cycle,Married,,,,
8812,45,13533.0,1,2n Cycle,Divorced,,,,
6616,49,59481.0,1,Graduation,Together,,,,
2797,47,72117.0,1,Graduation,Married,,,,
4328,38,21955.0,1,2n Cycle,Married,,,,
9167,68,67131.0,1,Graduation,Married,,,,
10560,44,36802.0,1,PhD,Single,,,,
2631,42,71853.0,0,Graduation,Together,,,,
8312,63,28249.0,0,Basic,Married,,,,
5534,49,47808.0,1,Master,Married,,,,
5093,50,25509.0,1,PhD,Divorced,,,,
7592,78,51012.0,0,PhD,Married,,,,
8895,39,70596.0,0,Graduation,Single,,,,
8584,72,85431.0,0,PhD,Together,,,,
2694,57,42664.0,1,Graduation,Married,,,,
8910,69,42586.0,2,Graduation,Together,,,,
7433,39,29760.0,1,Graduation,Single,,,,
164,47,28973.0,0,PhD,Married,,,,
10477,51,39435.0,1,PhD,Together,,,,
2681,40,65370.0,0,2n Cycle,Married,,,,
5150,45,20194.0,1,Basic,Single,,,,
5283,48,42473.0,2,PhD,Single,,,,
9645,56,64590.0,0,Graduation,Married,,,,
10678,65,71232.0,1,Graduation,Together,,,,
7261,53,34600.0,2,Graduation,Together,,,,
9648,57,46904.0,2,Graduation,Single,,,,
2870,51,49094.0,1,Graduation,Married,,,,
8008,41,36075.0,1,Graduation,Together,,,,
1513,45,60839.0,2,2n Cycle,Together,,,,
6173,45,77298.0,1,Graduation,Together,,,,
1419,74,34026.0,2,Graduation,Together,,,,
9150,61,48918.0,2,PhD,Single,,,,
7960,62,82122.0,0,2n Cycle,Together,,,,
1250,48,37697.0,1,Graduation,Single,,,,
9905,72,34074.0,2,Graduation,Together,,,,
10691,64,28520.0,2,Master,Married,,,,
7002,69,62535.0,1,Graduation,Single,,,,
2952,47,36273.0,1,Master,Single,,,,
8439,60,63404.0,2,Graduation,Together,,,,
762,43,75774.0,1,2n Cycle,Together,,,,
2831,48,78416.0,1,Graduation,Together,,,,
6977,50,75702.0,1,Graduation,Together,,,,
6289,73,59385.0,2,Master,Together,,,,
4168,58,37070.0,2,Graduation,Single,,,,
8397,73,44689.0,2,Graduation,Married,,,,
9284,66,53977.0,1,Graduation,Together,,,,
6237,58,7144.0,2,PhD,Single,,,,
3130,60,18701.0,2,Graduation,Single,,,,
1619,68,90369.0,0,Graduation,Married,,,,
1990,50,63159.0,0,PhD,Single,,,,
5513,58,37758.0,2,Graduation,Together,,,,
269,61,46757.0,1,PhD,Single,,,,
8093,55,79734.0,0,Master,Married,,,,
10513,32,63207.0,0,Graduation,Together,,,,
10177,70,72071.0,1,Graduation,Divorced,,,,
2549,41,21840.0,1,PhD,Together,,,,
5782,42,58582.0,1,2n Cycle,Together,,,,
10057,73,72282.0,0,Graduation,Single,,,,
10307,68,50387.0,2,Graduation,Married,,,,
8566,63,32583.0,2,PhD,Together,,,,
2415,62,62568.0,1,Graduation,Together,,,,
5684,53,44635.0,2,Master,Divorced,,,,
8334,53,33316.0,2,Master,Single,,,,
9166,56,63967.0,1,Graduation,Married,,,,
1440,46,52513.0,0,2n Cycle,Together,,,,
78,55,25293.0,1,Graduation,Married,,,,
5441,59,54111.0,1,PhD,Widow,,,,
5302,38,78394.0,0,Graduation,Together,,,,
4687,66,80739.0,0,Master,Married,,,,
1087,49,22669.0,1,Master,Together,,,,
6859,37,29236.0,1,Graduation,Single,,,,
9860,65,44911.0,1,Graduation,Together,,,,
7129,62,54693.0,1,PhD,Married,,,,
5866,50,48186.0,1,Graduation,Together,,,,
10521,47,54809.0,2,Graduation,Married,,,,
7393,46,41580.0,2,Graduation,Together,,,,
7849,54,80336.0,0,PhD,Married,,,,
332,67,47743.0,1,Graduation,Married,,,,
9847,69,62972.0,1,2n Cycle,Married,,,,
531,70,57333.0,1,PhD,Divorced,,,,
9576,42,32313.0,1,PhD,Together,,,,
6906,71,84953.0,0,Master,Widow,,,,
7419,56,27071.0,1,Master,Divorced,,,,
3170,67,68148.0,0,Master,Together,,,,
8527,59,65735.0,2,Master,Together,,,,
7872,49,86836.0,0,PhD,Married,,,,
9931,61,4023.0,2,PhD,Married,,,,
10595,34,30093.0,0,Graduation,Married,,,,
4609,58,57705.0,1,PhD,Married,,,,
5010,36,25008.0,1,Graduation,Single,,,,
4427,29,83257.0,0,2n Cycle,Single,,,,
11148,49,22280.0,1,Graduation,Together,,,,
1168,46,72159.0,0,PhD,Married,,,,
9595,63,64260.0,0,Graduation,Together,,,,
10163,40,82733.0,0,PhD,Single,,,,
2886,53,74290.0,1,Master,Divorced,,,,
6710,73,58217.0,3,Master,Single,,,,
5316,48,21024.0,0,Master,Together,,,,
9029,52,70116.0,0,PhD,Married,,,,
521,39,54006.0,1,Graduation,Together,,,,
1459,58,69063.0,1,PhD,Married,,,,
10241,49,11448.0,0,2n Cycle,Divorced,,,,
1630,45,61825.0,1,Graduation,Single,,,,
3254,53,70886.0,1,Graduation,Married,,,,
9064,42,69109.0,0,Graduation,Married,,,,
3678,51,60208.0,2,Graduation,Widow,,,,
4227,56,32889.0,2,Master,Together,,,,
9467,40,34738.0,1,Graduation,Single,,,,
8486,53,30538.0,1,Master,Together,,,,
2186,47,82326.0,0,2n Cycle,Together,,,,
3286,57,26642.0,1,PhD,Divorced,,,,
8602,60,69932.0,1,Graduation,Divorced,,,,
3722,52,44503.0,2,Graduation,Single,,,,
6715,76,60200.0,1,PhD,Single,,,,
4796,72,49638.0,1,Graduation,Divorced,,,,
9612,37,23830.0,0,2n Cycle,Single,,,,
3766,65,33051.0,0,Master,Widow,,,,
1399,66,72905.0,0,Graduation,Married,,,,
1570,73,69702.0,1,PhD,Together,,,,
3426,49,70300.0,1,Graduation,Divorced,,,,
3074,40,70643.0,0,PhD,Married,,,,
8341,55,30396.0,1,PhD,Married,,,,
5180,56,50616.0,1,PhD,Divorced,,,,
6461,55,62772.0,1,Master,Single,,,,
7679,39,30298.0,0,PhD,Single,,,,
10702,40,52413.0,1,Graduation,Single,,,,
7505,67,44155.0,2,PhD,Married,,,,
5113,53,86979.0,0,PhD,Divorced,,,,
10858,49,76532.0,2,Graduation,Together,,,,
2961,42,42081.0,1,Graduation,Married,,,,
2747,36,67546.0,0,PhD,Married,,,,
3010,35,88420.0,0,Master,Together,,,,
5790,39,31158.0,1,Graduation,Married,,,,
6892,56,61671.0,1,Graduation,Divorced,,,,
1743,50,69719.0,0,Graduation,Single,,,,
3578,75,49160.0,1,Graduation,Divorced,,,,
8462,46,24882.0,1,Basic,Together,,,,
5558,70,90933.0,0,PhD,Single,,,,
4619,79,113734.0,0,PhD,Single,,,,
8780,74,59292.0,1,PhD,Together,,,,
10789,60,45759.0,2,PhD,Married,,,,
10779,41,22148.0,0,Graduation,Single,,,,
5896,37,73395.0,0,Master,Married,,,,
2337,53,29819.0,1,Graduation,Divorced,,,,
10951,56,45688.0,1,Graduation,Married,,,,
544,70,62820.0,0,Graduation,Married,,,,
17,53,60491.0,1,PhD,Married,,,,
10680,38,33235.0,1,Graduation,Together,,,,
3265,65,35701.0,0,Graduation,Married,,,,
5623,44,31535.0,1,Master,Married,,,,
5832,64,92556.0,0,2n Cycle,Together,,,,
5544,54,67384.0,1,Graduation,Single,,,,
6417,53,80573.0,0,Master,Together,,,,
5831,57,77870.0,1,Graduation,Married,,,,
7101,61,52278.0,1,PhD,Widow,,,,
10176,56,57107.0,1,Graduation,Single,,,,
2326,34,18929.0,0,Graduation,Married,,,,
4385,43,36038.0,1,PhD,Single,,,,
2929,48,20180.0,0,Graduation,Single,,,,
10686,59,34230.0,2,PhD,Together,,,,
2546,47,31878.0,1,2n Cycle,Single,,,,
3283,52,70932.0,1,2n Cycle,Married,,,,
3138,68,91249.0,0,Graduation,Single,,,,
4994,81,77598.0,0,Master,Single,,,,
7966,65,80982.0,2,Graduation,Single,,,,
3112,47,22701.0,1,Master,Married,,,,
10872,55,55212.0,1,PhD,Married,,,,
2181,54,70617.0,0,Graduation,Married,,,,
1867,67,64849.0,0,Graduation,Single,,,,
1518,59,62694.0,2,Master,Married,,,,
5734,50,61917.0,2,PhD,Married,,,,
2878,77,67472.0,1,PhD,Married,,,,
1458,42,21059.0,1,Master,Married,,,,
7007,56,29543.0,2,Master,Married,,,,
6200,73,75903.0,1,Graduation,Married,,,,
1403,49,34984.0,2,2n Cycle,Together,,,,
4827,68,54998.0,1,PhD,Single,,,,
6250,75,54356.0,1,PhD,Widow,,,,
9291,65,34242.0,1,Master,Married,,,,
2478,51,25410.0,1,Graduation,Married,,,,
1139,40,73356.0,0,PhD,Married,,,,
5138,74,28320.0,1,Graduation,Together,,,,
5393,47,23763.0,1,Graduation,Single,,,,
10413,40,72570.0,0,Graduation,Married,,,,
5015,48,34529.0,1,Master,Married,,,,
10868,73,70792.0,0,Graduation,Widow,,,,
10676,42,63211.0,0,Graduation,Married,,,,
2495,50,83891.0,1,Master,Married,,,,
7842,56,36065.0,2,Graduation,Single,,,,
9955,70,39898.0,1,Graduation,Together,,,,
6663,84,51141.0,0,PhD,Single,,,,
2162,48,56939.0,1,Graduation,Married,,,,
3434,73,80872.0,0,Graduation,Single,,,,
7919,48,72335.0,0,PhD,Together,,,,
5626,60,61798.0,0,PhD,Single,,,,
6428,74,76842.0,0,PhD,Widow,,,,
8514,48,29478.0,1,Graduation,Together,,,,
10448,68,46998.0,1,Graduation,Single,,,,
2109,34,96843.0,0,Graduation,Single,,,,
7530,74,56551.0,2,PhD,Widow,,,,
8925,59,70053.0,1,Master,Married,,,,
3009,62,71670.0,0,PhD,Widow,,,,
6355,46,44359.0,2,Graduation,Married,,,,
3517,72,40887.0,2,Graduation,Single,,,,
1158,58,48877.0,1,Graduation,Divorced,,,,
6203,77,74485.0,0,Graduation,Together,,,,
7165,52,64474.0,1,Graduation,Together,,,,
3595,61,77226.0,1,Graduation,Together,,,,
8537,75,72643.0,0,Graduation,Widow,,,,
4331,46,85738.0,0,Master,Together,,,,
6281,58,55686.0,1,Graduation,Divorced,,,,
4338,41,39062.0,1,Graduation,Single,,,,
2452,53,34600.0,2,Graduation,Together,,,,
9507,49,40794.0,1,Graduation,Married,,,,
8360,53,54690.0,2,2n Cycle,Married,,,,
10311,55,4428.0,1,Graduation,Married,,,,
5117,61,32632.0,0,2n Cycle,Married,,,,
4867,56,38236.0,2,PhD,Single,,,,
9289,45,36781.0,1,Graduation,Married,,,,
10913,40,31385.0,1,Master,Single,,,,
3032,40,24570.0,1,Graduation,Married,,,,
8524,50,25509.0,1,PhD,Divorced,,,,
3334,73,94642.0,0,Graduation,Married,,,,
4470,62,58646.0,1,Master,Married,,,,
1406,49,53201.0,2,Graduation,Single,,,,
8619,67,21994.0,1,Graduation,Together,,,,
10821,46,57113.0,2,Graduation,Married,,,,
4552,33,51373.0,0,Graduation,Married,,,,
898,38,23477.0,1,Graduation,Married,,,,
9797,68,58116.0,1,Graduation,Married,,,,
10949,61,72968.0,0,PhD,Divorced,,,,
8212,53,39791.0,1,Master,Married,,,,
6248,77,91712.0,0,Master,Single,,,,
10164,66,94472.0,1,Graduation,Single,,,,
4547,64,13672.0,2,Graduation,Together,,,,
6815,44,96547.0,0,2n Cycle,Married,,,,
4122,49,79205.0,0,Graduation,Married,,,,
10841,49,56559.0,1,PhD,Together,,,,
5370,51,32644.0,1,PhD,Married,,,,
176,44,67506.0,1,2n Cycle,Single,,,,
4860,54,24206.0,1,Graduation,Single,,,,
10757,57,28420.0,1,PhD,Divorced,,,,
4023,54,22979.0,1,Graduation,Married,,,,
6679,58,33279.0,0,Graduation,Single,,,,
9923,52,46423.0,2,Master,Single,,,,
7181,47,30368.0,1,Graduation,Married,,,,
3599,54,63684.0,1,Graduation,Married,,,,
405,60,41638.0,1,Graduation,Divorced,,,,
6870,65,68805.0,1,PhD,Divorced,,,,
832,58,65814.0,1,PhD,Together,,,,
2002,66,71964.0,0,Graduation,Divorced,,,,
3657,38,39146.0,1,Graduation,Single,,,,
500,47,96876.0,0,Graduation,Together,,,,
1951,43,34445.0,0,Basic,Married,,,,
3262,66,68281.0,0,Graduation,Single,,,,
4102,49,37284.0,2,2n Cycle,Married,,,,
7042,41,36790.0,0,Graduation,Married,,,,
10598,57,27943.0,2,Graduation,Together,,,,
255,73,22263.0,2,Graduation,Divorced,,,,
2375,52,30261.0,3,Graduation,Together,,,,
9829,46,28587.0,1,Graduation,Together,,,,
6214,42,43815.0,1,Master,Married,,,,
4954,68,48195.0,2,Graduation,Married,,,,
7861,72,77027.0,1,Master,Married,,,,
4837,59,71322.0,1,PhD,Married,,,,
9423,45,32765.0,1,Master,Married,,,,
4198,59,29672.0,2,Graduation,Together,,,,
153,71,23272.0,0,Graduation,Divorced,,,,
9323,75,49912.0,1,Master,Together,,,,
10001,39,7500.0,1,2n Cycle,Together,,,,
3945,77,68117.0,1,PhD,Widow,,,,
3799,69,67225.0,1,Graduation,Married,,,,
8625,48,17649.0,1,Graduation,Married,,,,
3491,49,55914.0,1,Graduation,Together,,,,
983,40,40059.0,1,Graduation,Married,,,,
9119,74,60905.0,1,Graduation,Together,,,,
4786,47,75330.0,2,Graduation,Married,,,,
5872,73,60689.0,1,Graduation,Single,,,,
6568,40,38680.0,1,Graduation,Married,,,,
5628,42,61416.0,0,Graduation,Together,,,,
5631,33,49767.0,0,Graduation,Single,,,,
4974,54,83273.0,3,Graduation,Single,,,,
8416,43,29009.0,1,Graduation,Married,,,,
5454,45,45057.0,1,Master,Married,,,,
4095,53,37150.0,1,Graduation,Married,,,,
5474,54,43020.0,1,Graduation,Single,,,,
4268,65,53154.0,1,Graduation,Married,,,,
10701,51,65308.0,0,Graduation,Married,,,,
3507,54,76467.0,1,Graduation,Single,,,,
2079,77,81044.0,0,2n Cycle,Married,,,,
626,73,32871.0,2,Graduation,Married,,,,
4426,49,55801.0,2,Graduation,Single,,,,
2591,65,76320.0,1,Graduation,Widow,,,,
10509,69,36927.0,2,Master,Single,,,,
6382,71,48794.0,2,Graduation,Together,,,,
6673,59,23478.0,0,Graduation,Single,,,,
7441,51,71128.0,1,Graduation,Divorced,,,,
1071,48,70179.0,1,PhD,Divorced,,,,
10061,74,59462.0,1,Graduation,Married,,,,
7187,55,,2,Master,Together,,,,
8775,55,38361.0,1,Graduation,Together,,,,
1612,43,,1,PhD,Single,,,,
2345,42,70038.0,0,PhD,Together,,,,
322,46,42554.0,2,Graduation,Together,,,,
10897,50,67445.0,1,Graduation,Married,,,,
123,73,67046.0,1,Graduation,Widow,,,,
6103,76,42192.0,0,Graduation,Married,,,,
7899,72,77610.0,1,PhD,Married,,,,
10500,40,31761.0,1,Graduation,Married,,,,
1655,45,34350.0,1,Graduation,Together,,,,
2406,75,54591.0,1,Graduation,Together,,,,
2712,68,71866.0,1,Graduation,Married,,,,
5517,55,25293.0,1,Graduation,Married,,,,
10643,37,42000.0,0,PhD,Single,,,,
2254,41,69520.0,0,Graduation,Married,,,,
10281,54,64713.0,1,Graduation,Divorced,,,,
6958,47,27889.0,1,Master,Married,,,,
954,64,22123.0,0,Basic,Widow,,,,
5079,53,,2,Graduation,Married,,,,
10339,70,,1,Master,Together,,,,
4643,51,27803.0,1,Graduation,Married,,,,
3117,69,,1,Graduation,Single,,,,
6497,64,51651.0,1,Graduation,Married,,,,
5396,36,68487.0,0,Graduation,Married,,,,
5250,81,,0,Master,Widow,,,,
1052,55,56796.0,1,Graduation,Married,,,,
2802,32,87000.0,0,2n Cycle,Married,,,,
6343,65,79823.0,1,Graduation,Married,,,,
6507,44,30828.0,1,Graduation,Single,,,,
7901,53,34109.0,1,Master,Married,,,,
4865,50,53367.0,2,Master,Divorced,,,,
2686,55,22390.0,0,Basic,Together,,,,
3107,48,71322.0,1,Graduation,Together,,,,
7734,31,79244.0,0,Graduation,Absurd,,,,
1146,75,49912.0,1,Master,Together,,,,
11031,74,48699.0,2,PhD,Married,,,,
7428,49,80144.0,0,Graduation,Together,,,,
975,68,54252.0,2,Graduation,Single,,,,
1103,48,81929.0,1,Master,Married,,,,
3422,49,76068.0,1,Graduation,Married,,,,
1055,48,53204.0,2,Master,Married,,,,
6544,75,67911.0,1,PhD,Together,,,,
1241,40,14796.0,1,2n Cycle,Married,,,,
2909,50,78128.0,1,PhD,Married,,,,
5802,52,14188.0,0,Basic,Married,,,,
1407,38,20425.0,1,Basic,Married,,,,
6183,62,58646.0,1,Master,Married,,,,
340,54,72967.0,1,Graduation,Divorced,,,,
5991,75,48150.0,1,Master,Married,,,,
3104,63,82332.0,0,Graduation,Single,,,,
9729,69,58275.0,2,Graduation,Widow,,,,
1008,43,44953.0,0,PhD,Together,,,,
11091,71,34587.0,2,Graduation,Together,,,,
3969,50,43018.0,1,Master,Together,,,,
1916,70,45736.0,1,Master,Married,,,,
9907,55,66476.0,1,Master,Together,,,,
87,43,27733.0,1,2n Cycle,Married,,,,
8659,72,69805.0,1,PhD,Together,,,,
6262,62,72217.0,0,Master,Single,,,,
6147,53,25818.0,1,Graduation,Divorced,,,,
8832,48,37509.0,1,Master,Together,,,,
10067,48,25176.0,2,2n Cycle,Together,,,,
7532,44,43586.0,1,Graduation,Married,,,,
4915,68,53230.0,1,2n Cycle,Married,,,,
2115,67,50116.0,2,Graduation,Together,,,,
2088,52,84906.0,0,Graduation,Together,,,,
2493,58,61286.0,1,Graduation,Married,,,,
6292,38,82333.0,0,PhD,Married,,,,
1631,59,65220.0,0,PhD,Together,,,,
10104,50,33590.0,3,Graduation,Together,,,,
3006,48,30992.0,1,Graduation,Divorced,,,,
3919,48,72309.0,0,Master,Single,,,,
11181,75,156924.0,0,PhD,Married,,,,
642,44,16005.0,1,Basic,Married,,,,
4369,67,65487.0,0,Master,Absurd,,,,
10127,59,58692.0,1,Graduation,Married,,,,
271,55,40590.0,2,Graduation,Widow,,,,
4973,54,20587.0,1,Graduation,Single,,,,
2948,70,62637.0,1,Master,Divorced,,,,
2715,58,29435.0,2,Master,Divorced,,,,
10432,50,19346.0,1,Graduation,Divorced,,,,
9216,53,35788.0,2,Graduation,Married,,,,
7124,56,36997.0,2,Graduation,Divorced,,,,
9727,67,23539.0,0,Graduation,Married,,,,
5136,51,65333.0,1,Graduation,Single,,,,
9790,67,78499.0,0,Graduation,Single,,,,
1818,53,29732.0,1,PhD,Together,,,,
1100,64,41275.0,3,Master,Together,,,,
7873,51,63516.0,2,PhD,Together,,,,
10609,62,42769.0,1,PhD,Married,,,,
6950,66,49572.0,2,Master,Married,,,,
7233,52,69209.0,0,Graduation,Married,,,,
9481,48,17148.0,1,Graduation,Married,,,,
7699,55,40590.0,2,Graduation,Widow,,,,
2711,48,30560.0,1,Master,Together,,,,
8933,41,32146.0,1,2n Cycle,Married,,,,
8726,60,41713.0,2,2n Cycle,Divorced,,,,
1515,49,34176.0,1,Master,Together,,,,
5186,69,58482.0,1,PhD,Married,,,,
10157,59,59686.0,1,Graduation,Single,,,,
5667,60,60896.0,1,PhD,Married,,,,
902,44,62994.0,1,Graduation,Together,,,,
977,67,47320.0,1,Graduation,Together,,,,
7313,75,74859.0,0,2n Cycle,Widow,,,,
7600,32,15253.0,1,Basic,Single,,,,
9706,50,31560.0,1,PhD,Single,,,,
2429,70,72071.0,1,Graduation,Divorced,,,,
3520,34,91172.0,0,Master,Single,,,,
10394,40,90000.0,0,Graduation,Married,,,,
4548,43,41967.0,2,Graduation,Single,,,,
9362,59,69263.0,1,Graduation,Single,,,,
3968,54,65706.0,0,2n Cycle,Divorced,,,,
4084,49,60934.0,1,Graduation,Together,,,,
6721,73,71965.0,1,Graduation,Married,,,,
2829,69,65210.0,1,Graduation,Married,,,,
1772,49,79174.0,0,PhD,Married,,,,
1544,57,81380.0,0,Master,Divorced,,,,
492,51,48432.0,1,PhD,YOLO,,,,
4377,53,52914.0,1,Graduation,Married,,,,
4541,69,38946.0,1,Graduation,Together,,,,
1321,50,26067.0,1,Graduation,Married,,,,
8858,52,44325.0,1,PhD,Married,,,,
3266,60,42523.0,0,Graduation,Married,,,,
11187,46,26487.0,1,Basic,Single,,,,
8207,67,53233.0,1,2n Cycle,Married,,,,
9723,64,67716.0,1,Graduation,Married,,,,
2666,52,76234.0,1,Master,Married,,,,
5721,68,84117.0,0,PhD,Married,,,,
10652,67,65487.0,0,Master,Together,,,,
1646,52,25224.0,1,Basic,Married,,,,
4418,41,89616.0,0,Master,Single,,,,
2656,53,40851.0,2,Graduation,Divorced,,,,
7990,77,27469.0,0,Graduation,Married,,,,
8722,67,82347.0,0,2n Cycle,Married,,,,
7118,67,73803.0,1,Graduation,Married,,,,
2980,72,8820.0,2,Master,Single,,,,
1839,50,43322.0,0,Graduation,Single,,,,
10722,51,55593.0,1,Graduation,Together,,,,
2632,70,50501.0,2,Graduation,Married,,,,
9014,49,37085.0,2,Graduation,Married,,,,
7620,34,16185.0,1,Basic,Single,,,,
10968,55,57731.0,1,Graduation,Single,,,,
11133,51,48432.0,1,PhD,YOLO,,,,
2736,46,73807.0,1,Graduation,Married,,,,
1876,34,18929.0,0,Graduation,Married,,,,
5959,56,35893.0,2,Graduation,Single,,,,
1092,44,61014.0,1,Graduation,Married,,,,
4333,70,32144.0,2,Graduation,Together,,,,
3850,61,14918.0,1,Basic,Together,,,,
6168,61,45146.0,2,Graduation,Divorced,,,,
607,69,41769.0,1,2n Cycle,Divorced,,,,
10469,43,88325.0,0,Graduation,Together,,,,
6983,74,38054.0,2,Master,Divorced,,,,
3661,29,80617.0,0,2n Cycle,Single,,,,
9303,48,5305.0,1,Graduation,Married,,,,
692,70,36807.0,2,Graduation,Together,,,,
736,41,28427.0,1,Graduation,Together,,,,
9589,76,82032.0,0,PhD,Widow,,,,
4838,46,22775.0,1,Graduation,Together,,,,
9246,39,40101.0,1,Master,Together,,,,
6261,45,58025.0,1,Graduation,Married,,,,
7366,42,75777.0,0,Master,Single,,,,
10659,45,7500.0,1,2n Cycle,Together,,,,
1448,61,33562.0,3,Master,Married,,,,
4286,54,57642.0,1,PhD,Single,,,,
4749,56,58554.0,2,Graduation,Together,,,,
4478,45,63777.0,2,Graduation,Married,,,,
4201,62,57967.0,1,Graduation,Single,,,,
8720,46,,0,2n Cycle,Together,,,,
10084,52,24434.0,2,Graduation,Married,,,,
7004,40,11012.0,1,Graduation,Single,,,,
9817,54,44802.0,0,Master,Single,,,,
8080,38,26816.0,0,Graduation,Single,,,,
9432,47,666666.0,1,Graduation,Together,,,,
8372,50,34421.0,1,Graduation,Married,,,,
10870,57,61223.0,1,Graduation,Married,,,,
4001,78,64014.0,3,PhD,Together,,,,
7270,43,56981.0,0,Graduation,Divorced,,,,
8235,68,69245.0,1,Master,Together,,,,
9405,70,52869.0,2,PhD,Married,,,,
2,21,35000.0,3,,,Male,81.0,Engineer,3.0
3,20,86000.0,1,,,Female,6.0,Engineer,1.0
4,23,59000.0,2,,,Female,77.0,Lawyer,0.0
5,31,38000.0,6,,,Female,40.0,Entertainment,2.0
6,22,58000.0,2,,,Female,76.0,Artist,0.0
7,35,31000.0,3,,,Female,6.0,Healthcare,1.0
8,23,84000.0,3,,,Female,94.0,Healthcare,1.0
10,30,98000.0,4,,,Female,72.0,Artist,1.0
11,67,7000.0,3,,,Male,14.0,Engineer,1.0
12,35,93000.0,4,,,Female,99.0,Healthcare,4.0
14,24,91000.0,1,,,Female,77.0,Lawyer,1.0
15,37,19000.0,1,,,Male,13.0,Doctor,0.0
16,22,51000.0,2,,,Male,79.0,Healthcare,1.0
18,20,89000.0,6,,,Male,66.0,Healthcare,1.0
19,52,20000.0,4,,,Male,29.0,Entertainment,1.0
21,35,96000.0,1,,,Male,35.0,Homemaker,12.0
23,46,42000.0,2,,,Female,5.0,Artist,13.0
26,29,52000.0,3,,,Male,82.0,Artist,1.0
27,45,68000.0,8,,,Female,32.0,Healthcare,9.0
28,35,78000.0,3,,,Male,61.0,Artist,1.0
29,40,18000.0,1,,,Female,31.0,Artist,0.0
30,23,20000.0,4,,,Female,87.0,Artist,5.0
31,60,39000.0,3,,,Male,4.0,Artist,0.0
32,21,34000.0,2,,,Female,73.0,Doctor,1.0
33,53,59000.0,3,,,Male,4.0,Healthcare,1.0
34,18,62000.0,7,,,Male,92.0,Homemaker,9.0
36,21,95000.0,4,,,Female,81.0,Healthcare,3.0
37,42,14000.0,1,,,Female,17.0,Doctor,5.0
38,30,62000.0,5,,,Female,73.0,Healthcare,1.0
39,36,9000.0,2,,,Female,26.0,Artist,8.0
40,20,69000.0,2,,,Female,75.0,Artist,8.0
41,65,25000.0,1,,,Female,35.0,Artist,4.0
42,24,85000.0,2,,,Male,92.0,Healthcare,0.0
43,48,22000.0,3,,,Male,36.0,Artist,14.0
44,31,33000.0,2,,,Female,61.0,Artist,1.0
45,49,72000.0,1,,,Female,28.0,Engineer,8.0
46,24,3000.0,2,,,Female,65.0,Lawyer,4.0
47,50,52000.0,4,,,Female,55.0,Artist,0.0
50,31,25000.0,1,,,Female,42.0,Engineer,1.0
51,49,88000.0,2,,,Female,52.0,Artist,1.0
52,33,97000.0,2,,,Male,60.0,Artist,1.0
53,31,74000.0,1,,,Female,54.0,Artist,1.0
54,59,68000.0,2,,,Male,60.0,Entertainment,0.0
56,47,95000.0,2,,,Male,41.0,Artist,14.0
57,51,71000.0,4,,,Female,50.0,Healthcare,9.0
58,69,8000.0,2,,,Male,46.0,Doctor,8.0
59,27,57000.0,3,,,Female,51.0,Artist,1.0
60,53,89000.0,6,,,Male,46.0,Lawyer,1.0
61,70,84000.0,2,,,Male,56.0,Artist,0.0
62,19,50000.0,2,,,Male,55.0,Artist,9.0
63,67,50000.0,3,,,Female,52.0,Lawyer,0.0
64,54,48000.0,2,,,Female,59.0,Lawyer,1.0
65,63,63000.0,2,,,Male,51.0,Lawyer,7.0
66,18,9000.0,2,,,Male,59.0,Entertainment,0.0
68,68,82000.0,4,,,Female,48.0,Artist,8.0
69,19,81000.0,4,,,Male,59.0,Artist,0.0
70,32,97000.0,2,,,Female,47.0,Homemaker,2.0
71,70,91000.0,2,,,Male,55.0,Healthcare,8.0
72,47,9000.0,2,,,Female,42.0,Entertainment,8.0
74,60,10000.0,4,,,Female,56.0,Healthcare,8.0
76,26,49000.0,3,,,Male,54.0,Homemaker,0.0
77,45,67000.0,2,,,Female,53.0,Doctor,0.0
79,23,97000.0,2,,,Female,52.0,Engineer,2.0
80,49,98000.0,1,,,Female,42.0,,1.0
81,57,52000.0,4,,,Male,51.0,Healthcare,0.0
82,38,61000.0,3,,,Male,55.0,Healthcare,6.0
83,67,120000.0,1,,,Male,41.0,Artist,8.0
84,46,34000.0,4,,,Female,44.0,Entertainment,8.0
85,21,24000.0,3,,,Female,57.0,Marketing,1.0
86,48,31000.0,5,,,Male,46.0,Healthcare,7.0
88,22,55000.0,2,,,Female,55.0,Artist,5.0
90,50,56000.0,2,,,Female,46.0,Doctor,0.0
91,68,46000.0,3,,,Female,55.0,Entertainment,0.0
93,48,88000.0,2,,,Male,49.0,Artist,1.0
94,40,31000.0,2,,,Female,40.0,Entertainment,1.0
95,32,24000.0,1,,,Female,42.0,Artist,0.0
96,24,80000.0,1,,,Male,52.0,Artist,10.0
97,47,2000.0,1,,,Female,47.0,Artist,0.0
98,27,67000.0,2,,,Female,50.0,Artist,0.0
99,48,58000.0,2,,,Male,42.0,Doctor,1.0
100,20,80000.0,3,,,Male,49.0,Engineer,3.0
101,23,65000.0,4,,,Female,41.0,Artist,0.0
102,49,4000.0,7,,,Female,48.0,Executive,1.0
103,67,98000.0,3,,,Male,59.0,Artist,0.0
104,26,52000.0,5,,,Male,55.0,Executive,0.0
105,49,86000.0,2,,,Male,56.0,Healthcare,10.0
106,21,82000.0,2,,,Female,42.0,Doctor,1.0
107,66,43000.0,2,,,Female,50.0,Homemaker,3.0
